GC_Content,AT_Content,Sequence_Length,Num_A,Num_T,Num_C,Num_G,kmer_3_freq,Mutation_Flag,Class_Label,Disease_Risk,Possible_Diseases
48.96,51.04,96,26,23,19,28,0.13,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
57.14,42.86,91,23,16,31,21,0.15,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.5,49.5,101,30,20,24,27,0.26,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
58.33,41.67,84,20,15,22,27,0.25,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
44.9,55.1,98,30,24,15,29,0.18,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
54.0,46.0,100,25,21,21,33,0.18,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
56.82,43.18,88,22,16,31,19,0.26,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
57.84,42.16,102,18,25,31,28,0.25,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
44.76,55.24,105,34,24,32,15,0.11,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.14,47.86,117,32,24,27,34,0.15,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
38.37,61.63,86,26,27,18,15,0.28,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
55.06,44.94,89,25,15,20,29,0.24,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
56.96,43.04,79,16,18,30,15,0.23,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
54.95,45.05,111,24,26,33,28,0.24,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
43.12,56.88,109,29,33,18,29,0.24,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.12,46.88,96,17,28,32,19,0.12,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
53.51,46.49,114,32,21,34,27,0.13,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
55.7,44.3,79,17,18,25,19,0.24,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
51.11,48.89,90,19,25,21,25,0.27,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.88,49.12,114,26,30,34,24,0.27,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
51.64,48.36,122,27,32,31,32,0.1,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
48.48,51.52,99,33,18,32,16,0.16,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
56.1,43.9,82,16,20,28,18,0.19,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
54.55,45.45,110,32,18,29,31,0.27,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.12,46.88,96,22,23,32,19,0.17,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
51.14,48.86,88,26,17,25,20,0.28,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
57.41,42.59,108,25,21,32,30,0.28,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
45.9,54.1,122,32,34,28,28,0.23,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
45.83,54.17,120,32,33,22,33,0.17,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
48.39,51.61,93,20,28,16,29,0.17,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
46.59,53.41,88,19,28,16,25,0.25,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
53.57,46.43,84,17,22,28,17,0.2,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
49.33,50.67,75,22,16,21,16,0.17,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
54.05,45.95,111,23,28,30,30,0.17,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.04,47.96,98,16,31,32,19,0.19,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
43.16,56.84,95,34,20,25,16,0.24,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
61.73,38.27,81,15,16,20,30,0.18,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.94,49.06,106,22,30,25,29,0.25,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
43.68,56.32,87,25,24,17,21,0.22,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
58.51,41.49,94,21,18,31,24,0.12,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
57.52,42.48,113,25,23,34,31,0.18,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.93,49.07,108,26,27,23,32,0.26,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.21,46.79,109,33,18,31,27,0.25,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
48.08,51.92,104,20,34,23,27,0.29,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.0,50.0,94,20,27,15,32,0.11,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
57.28,42.72,103,16,28,25,34,0.26,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
45.35,54.65,86,28,19,24,15,0.15,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
57.14,42.86,105,26,19,28,32,0.23,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
46.9,53.1,113,31,29,24,29,0.11,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.03,46.97,66,16,15,15,20,0.24,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.48,47.52,101,22,26,32,21,0.25,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
42.59,57.41,108,29,33,30,16,0.27,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
57.14,42.86,77,15,18,22,22,0.18,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
36.14,63.86,83,30,23,15,15,0.27,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
48.25,51.75,114,33,26,22,33,0.18,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.28,46.72,122,25,32,34,31,0.26,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
43.69,56.31,103,25,33,27,18,0.17,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
40.4,59.6,99,31,28,25,15,0.13,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
51.3,48.7,115,32,24,26,33,0.24,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
60.61,39.39,99,21,18,28,32,0.18,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.52,49.48,97,24,24,21,28,0.11,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
43.4,56.6,106,31,29,28,18,0.27,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.19,46.81,94,18,26,29,21,0.25,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.0,50.0,98,32,17,31,18,0.14,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
56.7,43.3,97,16,26,32,23,0.2,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
41.3,58.7,92,20,34,22,16,0.19,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.53,49.47,95,20,27,24,24,0.1,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
47.62,52.38,84,20,24,25,15,0.18,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
52.94,47.06,102,30,18,32,22,0.25,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
54.95,45.05,91,16,25,20,30,0.25,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
44.19,55.81,86,18,30,19,19,0.24,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
55.0,45.0,120,26,28,33,33,0.25,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
39.0,61.0,100,29,32,20,19,0.24,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
57.0,43.0,100,23,20,23,34,0.22,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
45.74,54.26,94,30,21,27,16,0.17,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.5,52.5,80,19,23,18,20,0.15,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
48.86,51.14,88,20,25,17,26,0.27,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
43.43,56.57,99,31,25,28,15,0.16,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
46.88,53.12,96,29,22,28,17,0.28,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
57.27,42.73,110,20,27,30,33,0.17,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
64.04,35.96,89,15,17,32,25,0.19,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
55.66,44.34,106,22,25,33,26,0.2,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
48.25,51.75,114,25,34,28,27,0.3,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
44.68,55.32,94,34,18,21,21,0.21,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.98,49.02,102,18,32,21,31,0.14,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
59.29,40.71,113,22,24,33,34,0.12,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.62,49.38,81,25,15,16,25,0.25,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
51.02,48.98,98,28,20,33,17,0.11,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
45.35,54.65,86,24,23,21,18,0.25,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
48.67,51.33,113,33,25,28,27,0.26,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
48.11,51.89,106,31,24,26,25,0.23,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
47.12,52.88,104,28,27,32,17,0.19,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
43.4,56.6,106,27,33,30,16,0.16,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
55.06,44.94,89,18,22,23,26,0.11,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
42.48,57.52,113,34,31,30,18,0.1,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
48.81,51.19,84,25,18,16,25,0.29,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
52.34,47.66,107,30,21,31,25,0.26,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
48.96,51.04,96,31,18,27,20,0.13,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.0,50.0,86,20,23,15,28,0.27,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
38.46,61.54,91,29,27,19,16,0.15,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
45.87,54.13,109,31,28,23,27,0.15,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
43.81,56.19,105,27,32,27,19,0.11,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
43.3,56.7,97,30,25,16,26,0.18,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.43,49.57,115,24,33,29,29,0.23,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
53.19,46.81,94,29,15,19,31,0.13,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
51.92,48.08,104,25,25,31,23,0.28,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
43.12,56.88,109,28,34,25,22,0.23,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
48.08,51.92,104,25,29,24,26,0.23,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
46.67,53.33,105,33,23,16,33,0.27,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.39,49.61,129,34,30,31,34,0.29,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
49.53,50.47,107,31,23,22,31,0.25,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
51.89,48.11,106,30,21,31,24,0.17,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
56.63,43.37,83,20,16,23,24,0.19,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
51.89,48.11,106,21,30,29,26,0.11,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
56.67,43.33,90,18,21,28,23,0.19,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
50.0,50.0,94,19,28,21,26,0.24,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
45.45,54.55,99,25,29,25,20,0.12,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.13,52.87,87,25,21,16,25,0.18,1,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
57.66,42.34,111,22,25,33,31,0.28,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
56.12,43.88,98,24,19,28,27,0.28,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
54.35,45.65,92,23,19,31,19,0.21,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
52.48,47.52,101,31,17,25,28,0.2,1,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
50.96,49.04,104,23,28,31,22,0.19,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
56.48,43.52,108,23,24,27,34,0.19,1,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
57.01,42.99,107,27,19,34,27,0.17,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
58.44,41.56,77,17,15,15,30,0.22,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
55.32,44.68,94,22,20,25,27,0.24,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
54.35,45.65,92,21,21,26,24,0.26,1,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
51.28,48.72,78,15,23,20,20,0.22,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
49.43,50.57,87,16,28,23,20,0.2,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
46.84,53.16,79,27,15,20,17,0.28,0,HUMAN,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
49.46,50.54,93,28,19,22,24,0.2,0,ANIMAL,HIGH,"['Cancer', 'Diabetes', 'Heart Disease', 'Stroke', ""Alzheimer's"", 'Kidney Disease', 'Lung Disease']"
53.77,46.23,106,19,30,26,31,0.11,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
54.02,45.98,87,20,20,15,32,0.23,0,ANIMAL,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
47.5,52.5,80,20,22,18,20,0.25,0,HUMAN,LOW,"['Common Cold', 'Seasonal Allergy', 'Flu', 'Skin Allergy', 'Mild Hypertension', 'Mild Joint Pain', 'Food Poisoning']"
